date,y,x,cate
2014-08-29 15:36:00,0.02377426625,9360,Productive_time
2014-08-29 15:37:00,0.02676099625,9420,Productive_time
2014-08-29 15:38:00,0.0280578424305556,9480,RunCD
2014-08-29 15:39:00,0.0282867025694444,9540,RunCD
2014-08-29 15:40:00,0.0285562021527778,9600,RunCD
2014-08-29 15:41:00,0.0292505045833333,9660,RunCD
2014-08-29 15:42:00,0.0289335325,9720,RunCD
2014-08-29 15:43:00,0.0258934260416667,9780,RunCD
2014-08-29 15:44:00,0.0225904665277778,9840,RunCD
2014-08-29 15:45:00,0.0190235277083333,9900,RunCD
2014-08-29 15:46:00,0.0141315227083333,9960,RunCD
2014-08-29 15:47:00,0.00965311826388889,10020,RunCD
2014-08-29 15:48:00,0.00588249583333333,10080,RunCD
2014-08-29 15:49:00,0.00221711993055556,10140,RunCD
2014-08-29 15:50:00,4.10125e-06,10200,RunCD
2014-08-29 15:51:00,2.82246147649708e-05,10260,RunCD
2014-08-29 15:52:00,2.94464897649708e-05,10320,RunCD
2014-08-29 15:53:00,2.89341286538596e-05,10380,RunCD
2014-08-29 15:54:00,2.92694064316374e-05,10440,RunCD
2014-08-29 15:55:00,4.48256944444444e-06,10500,RunCD
2014-08-29 15:56:00,2.81798611111111e-06,10560,RunCD
2014-08-29 15:57:00,2.87583333333333e-06,10620,RunCD
2014-08-29 15:58:00,1.93020833333333e-06,10680,RunCD
2014-08-29 15:59:00,2.23006944444444e-06,10740,RunCD
2014-08-29 16:00:00,3.33743055555556e-06,10800,RunCD
2014-08-29 16:01:00,2.72118055555556e-06,10860,RunCD
2014-08-29 16:02:00,4.03041666666667e-06,10920,RunCD
2014-08-29 16:03:00,0.00253757819444444,10980,RunCD
2014-08-29 16:04:00,0.00682534888888889,11040,RunCD
2014-08-29 16:05:00,0.010530873125,11100,RunCD
2014-08-29 16:06:00,0.0150238586111111,11160,RunCD
2014-08-29 16:07:00,0.0200999464583333,11220,RunCD
2014-08-29 16:08:00,0.0228417525,11280,RunCD
2014-08-29 16:09:00,0.025747211875,11340,RunCD
2014-08-29 16:10:00,0.0283405013602979,11400,RunCD
2014-08-29 16:11:00,0.0281379050408535,11460,RunCD
